POSTAL_CODE,CITY,PROVINCE_ABBR,TIME_ZONE,LATITUDE,LONGITUDE
E3L 2Z6,ST STEPHEN,NB,4,45.183771,-67.295837
E3L 3C6,ST STEPHEN,NB,4,45.1765566,-67.3040009
E3L 3C7,ST STEPHEN,NB,4,45.244343,-67.114271
E3L 3C8,ST STEPHEN,NB,4,45.171347,-67.305517
E3L 3E6,ST STEPHEN,NB,4,45.171563,-67.306231
E3L 3G3,ST STEPHEN,NB,4,45.1717488,-67.3037976
E3L 3G8,DUFFERIN CHARLOTTE CO,NB,4,45.259362,-67.236866
E3L 3N8,DUFFERIN CHARLOTTE CO,NB,4,45.259372,-67.236866
E3L 3P7,DUFFERIN CHARLOTTE CO,NB,4,45.176344,-67.208191
E3L 3T3,OAK HAVEN,NB,4,45.19858,-67.195273
E3L 3W6,OAK BAY,NB,4,45.279144,-67.402366
E3L 3Z3,CROCKER HILL,NB,4,45.188232,-67.253288
E3L 3Z5,CROCKER HILL,NB,4,45.18898,-67.253927
E3L 4A4,OAK BAY,NB,4,45.243344,-67.301728
E3L 4A7,OAK BAY,NB,4,45.18845,-67.299721
E3L 4A8,OAK BAY,NB,4,45.188451,-67.299721
E3L 4B2,OAK BAY,NB,4,45.202437,-67.328582
E3L 4C3,OAK BAY,NB,4,45.221936,-67.199417
E3L 4C5,OAK BAY,NB,4,45.202446,-67.328582
E3L 4C8,OAK BAY,NB,4,45.200785,-67.285876
E3L 4E4,OAK BAY,NB,4,45.200789,-67.285876
E3L 4E8,OAK BAY,NB,4,45.200793,-67.285876
E3L 4G5,OAK BAY,NB,4,45.279165,-67.402366
E3L 4H4,OAK BAY,NB,4,45.279173,-67.402366
E3L 4K7,OAK BAY,NB,4,45.22686,-67.17713
E3L 4L3,WAWEIG,NB,4,45.273438,-67.112288
E3L 4P4,OAK BAY,NB,4,45.279219,-67.402366
E3L 4P9,OAK BAY,NB,4,45.21911,-67.21516
E3L 4R3,ST DAVID RIDGE,NB,4,45.202455,-67.328582
E3L 4S2,ST DAVID RIDGE,NB,4,45.160785,-67.358463
E3L 4S6,ST DAVID RIDGE,NB,4,45.160789,-67.358463
E3L 4S9,ST DAVID RIDGE,NB,4,45.160792,-67.358463
E3L 4T2,VALLEY ROAD,NB,4,45.160794,-67.358463
E3L 4T6,VALLEY ROAD,NB,4,45.160798,-67.358463
E3L 4V2,VALLEY ROAD,NB,4,45.160803,-67.358463
E3L 4V4,VALLEY ROAD,NB,4,45.245417,-67.263756
E3L 4V7,OLD RIDGE,NB,4,45.2447163,-67.2674841
E3L 4V8,OLD RIDGE,NB,4,45.244792,-67.267088
E3L 4W3,OLD RIDGE,NB,4,45.261845,-67.30557
E3L 4W7,OLD RIDGE,NB,4,45.261847,-67.30557
E3L 4X4,BARTER SETTLEMENT,NB,4,45.228549,-67.26933
E3L 4Z8,BASSWOOD RIDGE,NB,4,45.31938171,-67.35353851
E3L 5A2,BASSWOOD RIDGE,NB,4,45.28889084,-67.33140564
E3L 5E3,ST STEPHEN,NB,4,45.196793,-67.29757
E3L 5E6,MAYFIELD,NB,4,45.19926071,-67.31035614
E3L 5G2,MAYFIELD,NB,4,45.21968842,-67.32968903
E3L 5H1,ST STEPHEN,NB,4,45.181006,-67.303569
E3L 5J2,MAYFIELD,NB,4,45.25059509,-67.36902618
E3L 5J4,SCOTCH RIDGE,NB,4,45.26462936,-67.37641144
E3L 5K6,SCOTCH RIDGE,NB,4,45.28237915,-67.39669037
E3L 5K7,SCOTCH RIDGE,NB,4,45.30458832,-67.41544342
E3L 5M1,POMEROY RIDGE,NB,4,45.2746582,-67.41384888
E3L 5M7,POMEROY RIDGE,NB,4,45.27434921,-67.41374969
E3L 5N3,LITTLE RIDGE,NB,4,45.2286923,-67.4206523
E3L 5P5,LITTLE RIDGE,NB,4,45.2286923,-67.4206523
E3L 5R2,LITTLE RIDGE,NB,4,45.2286923,-67.4206523
E3L 5R4,LITTLE RIDGE,NB,4,45.2286923,-67.4206523
E3L 5R6,LITTLE RIDGE,NB,4,45.2286923,-67.4206523
E3L 5S5,LITTLE RIDGE,NB,4,45.2286923,-67.4206523
E3L 5T1,BARTER SETTLEMENT,NB,4,45.20388031,-67.33465576
E3L 5T5,BURNT HILL,NB,4,45.17295837,-67.34907532
E3L 5V4,MOHANNES,NB,4,45.15616989,-67.34799957
E3L 5V6,MOHANNES,NB,4,45.15616989,-67.34799957
E3L 5W5,UPPER MILLS,NB,4,45.13627625,-67.32345581
E3L 5Z6,WAWEIG,NB,4,45.213987,-67.140073
E3N 0A1,GLENLEVIT,NB,4,47.745747,-66.668383
E3N 0B5,VAL-D'AMOUR,NB,4,47.9320655,-66.7735308
E3N 0B8,CAMPBELLTON,NB,4,47.9320655,-66.7735308
E3N 1C2,CAMPBELLTON,NB,4,48.009611,-66.666649
E3N 1E9,CAMPBELLTON,NB,4,48.006319,-66.663949
E3N 1K5,CAMPBELLTON,NB,4,48.006371,-66.662267
E3N 1L6,CAMPBELLTON,NB,4,48.001882,-66.671109
E3N 1L8,CAMPBELLTON,NB,4,48.001395,-66.673366
E3N 1N9,CAMPBELLTON,NB,4,48.0024,-66.661066
E3N 1R8,CAMPBELLTON,NB,4,48.004284,-66.659932
E3N 1W4,CAMPBELLTON,NB,4,48.005467,-66.626166
E3N 1W8,CAMPBELLTON,NB,4,48.009182,-66.666994
E3N 1X2,CAMPBELLTON,NB,4,48.009307,-66.669368
E3N 1Y8,CAMPBELLTON,NB,4,48.007904,-66.669854
E3N 1Z7,CAMPBELLTON,NB,4,48.004255,-66.670066
E3N 2A2,CAMPBELLTON,NB,4,48.002933,-66.669421
E3N 2A8,CAMPBELLTON,NB,4,48.006621,-66.673074
E3N 2B2,CAMPBELLTON,NB,4,48.004876,-66.67223
E3N 2E4,CAMPBELLTON,NB,4,48.001383,-66.663046
E3N 2E9,CAMPBELLTON,NB,4,48.003011,-66.685354
E3N 2J5,CAMPBELLTON,NB,4,48.004486,-66.673449
E3N 2K5,CAMPBELLTON,NB,4,48.001396,-66.685282
E3N 2L4,CAMPBELLTON,NB,4,48.003099,-66.672743
E3N 2L8,CAMPBELLTON,NB,4,48.002034,-66.67815
E3N 2M6,CAMPBELLTON,NB,4,48.000369,-66.687719
E3N 2M8,CAMPBELLTON,NB,4,48.000039,-66.690175
E3N 2N2,CAMPBELLTON,NB,4,48.003685,-66.673556
E3N 2N3,CAMPBELLTON,NB,4,48.003516,-66.674456
E3N 2R4,CAMPBELLTON,NB,4,47.998571,-66.679339
E3N 2R5,CAMPBELLTON,NB,4,47.998327,-66.680503
E3N 2R6,CAMPBELLTON,NB,4,47.998361,-66.680268
E3N 2S3,CAMPBELLTON,NB,4,47.999598,-66.683555
E3N 2S9,CAMPBELLTON,NB,4,48.002265,-66.672141
E3N 2T1,CAMPBELLTON,NB,4,48.004173,-66.673045
E3N 2V5,CAMPBELLTON,NB,4,48.002521,-66.6737095
E3N 2X1,CAMPBELLTON,NB,4,48.003687,-66.67883
E3N 2X8,CAMPBELLTON,NB,4,48.0008025,-66.678127
E3N 2Y5,CAMPBELLTON,NB,4,47.998635,-66.678146
E3N 2Z1,CAMPBELLTON,NB,4,47.999562,-66.680568
E3N 2Z2,CAMPBELLTON,NB,4,47.999091,-66.68034
E3N 2Z5,CAMPBELLTON,NB,4,48.00311,-66.683261
E3N 2Z9,CAMPBELLTON,NB,4,48.001016,-66.682311
E3N 3A8,CAMPBELLTON,NB,4,48.00274,-66.684868
E3N 3B4,CAMPBELLTON,NB,4,48.000708,-66.683896
E3N 3C5,CAMPBELLTON,NB,4,48.0004185,-66.6901425
E3N 3E9,CAMPBELLTON,NB,4,48.001162,-66.662607
E3N 3H5,CAMPBELLTON,NB,4,48.001164,-66.662607
E3N 3K5,CAMPBELLTON,NB,4,47.995962,-66.687176
E3N 3L7,CAMPBELLTON,NB,4,47.996878,-66.683481
E3N 3L8,CAMPBELLTON,NB,4,47.996874,-66.683499
E3N 3M6,CAMPBELLTON,NB,4,47.994527,-66.686429
E3N 3M7,CAMPBELLTON,NB,4,47.993187,-66.692737
E3N 3M9,CAMPBELLTON,NB,4,48.00385,-66.663377
E3N 3N1,CAMPBELLTON,NB,4,48.00374,-66.625196
E3N 3P2,CAMPBELLTON,NB,4,47.994527,-66.686422
E3N 3R1,CAMPBELLTON,NB,4,47.997075,-66.678632
E3N 3T4,CAMPBELLTON,NB,4,48.008281,-66.673622
E3N 3T6,CAMPBELLTON,NB,4,48.001167,-66.662607
E3N 3V5,CAMPBELLTON,NB,4,48.002986,-66.64587
E3N 3X6,CAMPBELLTON,NB,4,47.994698,-66.690619
E3N 3Y9,CAMPBELLTON,NB,4,47.999598,-66.688553
E3N 4A2,ATHOLVILLE,NB,4,47.985573,-66.7301
E3N 4C9,ATHOLVILLE,NB,4,47.992675,-66.702164
E3N 4G1,ATHOLVILLE,NB,4,47.988949,-66.734695
E3N 4H8,TIDE HEAD,NB,4,47.974998,-66.763598
E3N 4J3,ATHOLVILLE,NB,4,47.989236,-66.713416
E3N 4L1,TIDE HEAD,NB,4,47.982447,-66.773809
E3N 4M2,TIDE HEAD,NB,4,47.9842423,-66.7730914
E3N 4N3,ATHOLVILLE,NB,4,47.995176,-66.710594
E3N 4N6,TIDE HEAD,NB,4,47.9848072,-66.7945784
E3N 4N9,TIDE HEAD,NB,4,47.889618,-66.757289
E3N 4S8,ATHOLVILLE,NB,4,47.9981057,-66.7095262
E3N 4T5,TIDE HEAD,NB,4,47.982906,-66.7759612
E3N 4W1,GLENLEVIT,NB,4,47.9604281,-66.8490616
E3N 4X4,GLENLEVIT,NB,4,47.9708285,-66.8326867
E3N 4Y6,DAWSONVILLE,NB,4,48.030159,-66.50608
E3N 5B1,CAMPBELLTON,NB,4,48.004439,-66.688104
E3N 5B3,TIDE HEAD,NB,4,47.985148,-66.775322
E3N 5C3,ATHOLVILLE,NB,4,47.981403,-66.7047
E3N 5C5,ATHOLVILLE,NB,4,47.9921,-66.69774
E3N 5C6,ATHOLVILLE,NB,4,47.994616,-66.695233
E3N 5E5,VAL-D'AMOUR,NB,4,47.93129,-66.6600265
E3N 5E8,CAMPBELLTON,NB,4,48.00667,-66.61492
E3N 5E9,VAL-D'AMOUR,NB,4,47.873926,-67.094671
E3N 5H5,VAL-D'AMOUR,NB,4,47.87394,-67.094671
E3N 5K6,VAL-D'AMOUR,NB,4,47.74933624,-66.75694275
E3N 5N9,SAINT-ARTHUR,NB,4,47.889201,-66.757969
E3N 5P5,SAINT-ARTHUR,NB,4,47.889201,-66.757969
E3N 5R4,SAINT-ARTHUR,NB,4,47.889201,-66.757969
E3N 5R6,SAINT-ARTHUR,NB,4,47.889201,-66.757969
E3N 5T4,MCLEODS,NB,4,47.74933624,-66.75694275
E3N 5V6,MCLEODS,NB,4,48.00842285,-66.60606384
E3N 5W1,MCLEODS,NB,4,48.02017975,-66.56717682
E3N 5X1,DALHOUSIE JUNCTION,NB,4,48.041003,-66.507673
E3N 5Y6,DALHOUSIE JUNCTION,NB,4,47.74933624,-66.75694275
E3N 5Z3,DALHOUSIE JUNCTION,NB,4,47.74933624,-66.75694275
E3N 5Z8,DALHOUSIE JUNCTION,NB,4,48.00352,-66.63424
E3N 6B1,DALHOUSIE JUNCTION,NB,4,48.02975082,-66.53214264
E3N 6B6,DALHOUSIE JUNCTION,NB,4,47.74933624,-66.75694275
E3N 6C7,POINT LA NIM,NB,4,48.06364059,-66.4406662
E3N 6E2,POINT LA NIM,NB,4,48.06461716,-66.43519592
E3N 6E6,POINT LA NIM,NB,4,48.05886078,-66.47330475
E3N 6G8,SQUAW CAP,NB,4,47.866667,-66.91138
E3N 6H4,ROBINSONVILLE,NB,4,47.871584,-67.05861
E3N 6J4,ROBINSONVILLE,NB,4,47.74933624,-66.75694275
E3N 6J9,ROBINSONVILLE,NB,4,47.74933624,-66.75694275
E3N 6K2,ROBINSONVILLE,NB,4,47.74933624,-66.75694275
E3N 6L6,UPSALQUITCH,NB,4,47.823834,-66.8814759
E3V 0A1,EDMUNDSTON,NB,4,47.3653,-68.310739
E3V 0B2,EDMUNDSTON,NB,4,47.351088,-68.3818579
E3V 0B9,EDMUNDSTON,NB,4,47.351088,-68.3818579
E3V 0E2,EDMUNDSTON,NB,4,47.351088,-68.3818579
E3V 0E9,EDMUNDSTON,NB,4,47.371435,-68.338639
E3V 0G5,EDMUNDSTON,NB,4,47.4001067,-68.3393864
E3V 0H3,EDMUNDSTON,NB,4,47.4047415,-68.3422651
E3V 1A5,EDMUNDSTON,NB,4,47.3623418,-68.3189241
E3V 1B4,EDMUNDSTON,NB,4,47.365663,-68.318642
E3V 1B5,EDMUNDSTON,NB,4,47.365334,-68.315699
E3V 1C5,EDMUNDSTON,NB,4,47.365387,-68.318522
E3V 1E5,EDMUNDSTON,NB,4,47.361954,-68.330563
E3V 1G4,EDMUNDSTON,NB,4,47.360174,-68.343716
E3V 1H1,EDMUNDSTON,NB,4,47.358594,-68.354555
E3V 1H4,EDMUNDSTON,NB,4,47.359715,-68.357736
E3V 1H5,EDMUNDSTON,NB,4,47.359087,-68.359011
E3V 1K8,EDMUNDSTON,NB,4,47.363581,-68.331427
E3V 1R4,EDMUNDSTON,NB,4,47.361795,-68.360723
E3V 1S3,EDMUNDSTON,NB,4,47.363569,-68.328477
E3V 1T2,EDMUNDSTON,NB,4,47.364978,-68.330516
E3V 1V4,EDMUNDSTON,NB,4,47.37268,-68.34681
E3V 1X4,EDMUNDSTON,NB,4,47.367141,-68.328742
E3V 1X6,EDMUNDSTON,NB,4,47.366699,-68.326854
E3V 1Y6,EDMUNDSTON,NB,4,47.363873,-68.336596
E3V 1Z9,EDMUNDSTON,NB,4,47.366792,-68.334991
E3V 2A1,EDMUNDSTON,NB,4,47.367028,-68.335629
E3V 2B1,EDMUNDSTON,NB,4,47.36445,-68.336727
E3V 2C2,EDMUNDSTON,NB,4,47.364814,-68.337857
E3V 2C6,EDMUNDSTON,NB,4,47.366882,-68.338274
E3V 2E5,EDMUNDSTON,NB,4,47.363794,-68.341351
E3V 2G3,EDMUNDSTON,NB,4,47.365175,-68.347764
E3V 2G8,EDMUNDSTON,NB,4,47.3627167,-68.3430621
E3V 2H8,EDMUNDSTON,NB,4,47.372699,-68.327453
E3V 2K4,EDMUNDSTON,NB,4,47.377455,-68.332294
E3V 2K8,EDMUNDSTON,NB,4,47.378734,-68.333598
E3V 2K9,EDMUNDSTON,NB,4,47.380938,-68.335702
E3V 2L7,EDMUNDSTON,NB,4,47.368918,-68.32027
E3V 2M3,EDMUNDSTON,NB,4,47.373473,-68.326857
E3V 2M8,EDMUNDSTON,NB,4,47.371832,-68.323134
E3V 2S1,EDMUNDSTON,NB,4,47.368058,-68.321387
E3V 2S8,EDMUNDSTON,NB,4,47.3710071,-68.3182329
E3V 2V2,EDMUNDSTON,NB,4,47.371304,-68.322506
E3V 2Y4,EDMUNDSTON,NB,4,47.379165,-68.320598
E3V 2Y5,EDMUNDSTON,NB,4,47.379459,-68.32035
E3V 2Y8,EDMUNDSTON,NB,4,47.382298,-68.317985
E3V 2Y9,EDMUNDSTON,NB,4,47.372062,-68.32732
E3V 2Z7,EDMUNDSTON,NB,4,47.3724596,-68.3278763
E3V 3A4,EDMUNDSTON,NB,4,47.376391,-68.324954
E3V 3A6,EDMUNDSTON,NB,4,47.374613,-68.328203
E3V 3B7,EDMUNDSTON,NB,4,47.377061,-68.326603
E3V 3B9,EDMUNDSTON,NB,4,47.3757629,-68.3288585
E3V 3G5,EDMUNDSTON,NB,4,47.379465,-68.332602
E3V 3H5,EDMUNDSTON,NB,4,47.374906,-68.331084
E3V 3H9,EDMUNDSTON,NB,4,47.376792,-68.333763
E3V 3J5,EDMUNDSTON,NB,4,47.382469,-68.319008
E3V 3J6,EDMUNDSTON,NB,4,47.382458,-68.319017
E3V 3M6,EDMUNDSTON,NB,4,47.359865,-68.356557
E3V 3P2,EDMUNDSTON,NB,4,47.365247,-68.348138
E3V 3P8,EDMUNDSTON,NB,4,47.381427,-68.316477
E3V 3S6,EDMUNDSTON,NB,4,47.396768,-68.344127
E3V 3S8,EDMUNDSTON,NB,4,47.396089,-68.344462
E3V 3S9,EDMUNDSTON,NB,4,47.388965,-68.341067
E3V 3V1,EDMUNDSTON,NB,4,47.368112,-68.317847
E3V 3V6,EDMUNDSTON,NB,4,47.376493,-68.330638
E3V 3V8,EDMUNDSTON,NB,4,47.364337,-68.316548
E3V 3W2,EDMUNDSTON,NB,4,47.356227,-68.368315
E3V 3X3,EDMUNDSTON,NB,4,47.393151,-68.353174
E3V 3Z3,EDMUNDSTON,NB,4,47.379922,-68.315982
E3V 4A5,EDMUNDSTON,NB,4,47.3761644,-68.3298204
E3V 4A6,EDMUNDSTON,NB,4,47.378539,-68.331806
E3V 4B4,EDMUNDSTON,NB,4,47.378386,-68.310729
E3V 4C1,EDMUNDSTON,NB,4,47.3756076,-68.3284631
E3V 4C3,EDMUNDSTON,NB,4,47.401182,-68.341962
E3V 4C8,EDMUNDSTON,NB,4,47.407379,-68.357209
E3V 4C9,EDMUNDSTON,NB,4,47.3791752,-68.310956
E3V 4E4,EDMUNDSTON,NB,4,47.369973,-68.324608
E3V 4H8,EDMUNDSTON,NB,4,47.402127,-68.359786
E3V 4K3,EDMUNDSTON,NB,4,47.389474,-68.298041
E3V 4K4,EDMUNDSTON,NB,4,47.383769,-68.349944
E3V 4L8,EDMUNDSTON,NB,4,47.408609,-68.335695
E3V 4P2,VERRET,NB,4,47.318971,-68.439278
E3V 4P4,VERRET,NB,4,47.385748,-68.31905
E3V 4P5,VERRET,NB,4,47.404099,-68.334895
E3V 4P9,VERRET,NB,4,47.361442,-68.32686
E3V 4R4,VERRET,NB,4,47.349054,-68.379221
E3V 4R9,ST-HILAIRE,NB,4,47.35228348,-68.39490509
E3V 4V1,ST-HILAIRE,NB,4,47.30001068,-68.47275543
E3V 4W1,ST-HILAIRE,NB,4,47.28783035,-68.42050171
E3V 4X3,EDMUNDSTON,NB,4,47.37967,-68.3101405
E3V 4X8,EDMUNDSTON,NB,4,47.397177,-68.352318
E3V 4Y2,EDMUNDSTON,NB,4,47.406599,-68.335848
E3V 4Z1,EDMUNDSTON,NB,4,47.381163,-68.314064
E3V 4Z6,EDMUNDSTON,NB,4,47.407737,-68.358789
E3V 5B1,EDMUNDSTON,NB,4,47.38217,-68.31038
E3V 5C1,EDMUNDSTON,NB,4,47.401768,-68.32026
E3Y 0B4,GRAND-SAULT/GRAND FALLS,NB,4,47.055815,-67.752765
E3Y 0B7,DSL DE DRUMMOND,NB,4,47.262403,-67.584313
E3Y 0C7,GRAND-SAULT/GRAND FALLS,NB,4,47.059283,-67.711756
E3Y 1A6,GRAND-SAULT/GRAND FALLS,NB,4,47.051968,-67.745261
E3Y 1A8,GRAND-SAULT/GRAND FALLS,NB,4,47.0543,-67.720178
E3Y 1C3,GRAND-SAULT/GRAND FALLS,NB,4,47.052848,-67.734098
E3Y 1C4,GRAND-SAULT/GRAND FALLS,NB,4,47.055609,-67.735948
E3Y 1C6,GRAND-SAULT/GRAND FALLS,NB,4,47.054831,-67.738422
E3Y 1C8,GRAND-SAULT/GRAND FALLS,NB,4,47.057043,-67.726183
E3Y 1E5,GRAND-SAULT/GRAND FALLS,NB,4,47.057032,-67.726167
E3Y 1J1,SAINT-ANDRE,NB,4,47.0707732,-67.7541342
E3Y 1J7,DSL DE DRUMMOND,NB,4,47.036601,-67.678258
E3Y 1J9,DSL DE DRUMMOND,NB,4,47.039808,-67.632831
E3Y 1K5,DSL DE DRUMMOND,NB,4,47.002106,-67.661417
E3Y 1L4,DSL DE DRUMMOND,NB,4,47.002111,-67.661417
E3Y 1P5,DSL DE DRUMMOND,NB,4,47.0270433,-67.6116627
E3Y 1P8,DSL DE DRUMMOND,NB,4,47.024813,-67.613723
E3Y 1R1,DSL DE DRUMMOND,NB,4,47.030565,-67.604216
E3Y 1S3,DSL DE DRUMMOND,NB,4,47.0699977,-67.6826973
E3Y 1S5,DSL DE DRUMMOND,NB,4,47.0878869,-67.6647712
E3Y 1S9,DSL DE DRUMMOND,NB,4,47.0656703,-67.6872152
E3Y 1T7,DSL DE DRUMMOND,NB,4,47.0846942,-67.7628266
E3Y 1T9,DSL DE DRUMMOND,NB,4,47.016838,-67.696224
E3Y 1V4,DSL DE DRUMMOND,NB,4,47.017223,-67.689496
E3Y 1V8,DRUMMOND,NB,4,47.035899,-67.681802
E3Y 1W1,DRUMMOND,NB,4,47.072249,-67.64554
E3Y 1W3,DRUMMOND,NB,4,47.072249,-67.64554
E3Y 2B4,DSL DE DRUMMOND,NB,4,47.001264,-67.646024
E3Y 2C3,DSL DE DRUMMOND,NB,4,47.147095,-67.733949
E3Y 2E5,DRUMMOND,NB,4,47.031754,-67.687519
E3Y 2G8,DSL DE DRUMMOND,NB,4,47.147103,-67.733949
E3Y 2H2,DSL DE DRUMMOND,NB,4,47.147106,-67.733949
E3Y 2H8,DSL DE DRUMMOND,NB,4,47.147112,-67.733949
E3Y 2H9,DSL DE DRUMMOND,NB,4,47.147113,-67.733949
E3Y 2K1,DSL DE DRUMMOND,NB,4,47.019632,-67.64506
E3Y 2K4,DSL DE DRUMMOND,NB,4,47.01967,-67.64166
E3Y 2K9,DSL DE DRUMMOND,NB,4,47.018625,-67.619949
E3Y 2L1,DSL DE DRUMMOND,NB,4,47.147126,-67.733949
E3Y 2L7,DSL DE DRUMMOND,NB,4,47.0450857,-67.622787
E3Y 2M3,DSL DE DRUMMOND,NB,4,47.0449019,-67.6218211
E3Y 2M8,DRUMMOND,NB,4,47.060334,-67.72261
E3Y 2N3,DRUMMOND,NB,4,47.033099,-67.686888
E3Y 2P5,DRUMMOND,NB,4,47.05006,-67.72961
E3Y 2R6,DSL DE DRUMMOND,NB,4,47.057073,-67.749476
E3Y 2T2,DSL DE DRUMMOND,NB,4,47.057081,-67.749476
E3Y 2W5,SAINT-ANDRE,NB,4,47.101462,-67.71015
E3Y 2X3,SAINT-ANDRE,NB,4,47.101469,-67.71015
E3Y 2X6,SAINT-ANDRE,NB,4,47.101472,-67.71015
E3Y 2X8,SAINT-ANDRE,NB,4,47.101474,-67.71015
E3Y 2Y8,SAINT-ANDRE,NB,4,47.050212,-67.758166
E3Y 2Z4,SAINT-ANDRE,NB,4,47.0761004,-67.78901
E3Y 3A9,SAINT-ANDRE,NB,4,47.0667897,-67.7555177
E3Y 3B6,SAINT-ANDRE,NB,4,47.042302,-67.742005
E3Y 3B9,SAINT-ANDRE,NB,4,47.042305,-67.742005
E3Y 3E2,SAINT-ANDRE,NB,4,47.071995,-67.75483
E3Y 3E8,SAINT-ANDRE,NB,4,47.1500916,-67.6900716
E3Y 3G4,SAINT-ANDRE,NB,4,47.042315,-67.742005
E3Y 3H3,SAINT-ANDRE,NB,4,47.042318,-67.742005
E3Y 3H5,SAINT-ANDRE,NB,4,47.04232,-67.742005
E3Y 3J5,SAINT-ANDRE,NB,4,47.050227,-67.758166
E3Y 3K5,SAINT-ANDRE,NB,4,47.042333,-67.742005
E3Y 3L6,SAINT-ANDRE,NB,4,47.090221,-67.724978
E3Y 3L8,SAINT-ANDRE,NB,4,47.0742098,-67.7246147
E3Y 3L9,SAINT-ANDRE,NB,4,47.0859641,-67.7248481
E3Y 3M4,SAINT-ANDRE,NB,4,47.050232,-67.758166
E3Y 3N1,SAINT-ANDRE,NB,4,47.042343,-67.742005
E3Y 3T7,GRAND-SAULT/GRAND FALLS,NB,4,47.046408,-67.740449
E3Y 3V1,GRAND-SAULT/GRAND FALLS,NB,4,47.063197,-67.744532
E3Y 3V2,GRAND-SAULT/GRAND FALLS,NB,4,47.063173,-67.74453
E3Y 3V3,GRAND-SAULT/GRAND FALLS,NB,4,47.054496,-67.743935
E3Y 3W6,GRAND-SAULT/GRAND FALLS,NB,4,47.050897,-67.744827
E3Y 3X2,DSL DE DRUMMOND,NB,4,47.050279,-67.758166
E3Y 3X4,GRAND-SAULT/GRAND FALLS,NB,4,47.058598,-67.750157
E3Y 3X8,GRAND-SAULT/GRAND FALLS,NB,4,47.054187,-67.749788
E3Y 3Z2,DSL DE DRUMMOND,NB,4,47.052488,-67.711342
E3Z 0A6,GRAND-SAULT/GRAND FALLS,NB,4,47.03959,-67.77042
E3Z 0B6,GRAND-SAULT/GRAND FALLS,NB,4,46.931131,-67.733558
E3Z 0C1,GRAND-SAULT/GRAND FALLS,NB,4,46.9362422,-67.7379752
E3Z 1J5,DSL DE GRAND-SAULT/FALLS,NB,4,46.871684,-67.74066
E3Z 1J8,DSL DE GRAND-SAULT/FALLS,NB,4,47.042368,-67.742005
E3Z 1L1,DSL DE GRAND-SAULT/FALLS,NB,4,47.05025,-67.758166
E3Z 1L2,DSL DE GRAND-SAULT/FALLS,NB,4,47.050251,-67.758166
E3Z 1L3,DSL DE GRAND-SAULT/FALLS,NB,4,47.042375,-67.742005
E3Z 1M4,GRAND-SAULT/GRAND FALLS,NB,4,47.029902,-67.7406
E5B 2R9,ST ANDREWS,NB,4,45.081723,-67.054931
E5B 2S6,BAYSIDE,NB,4,45.08826,-67.067273
E5B 2S9,BAYSIDE,NB,4,45.088263,-67.067273
E5B 2T6,BAYSIDE,NB,4,45.147965,-67.065161
E5B 2V1,BAYSIDE,NB,4,45.244118,-66.992932
E5B 2V6,BAYSIDE,NB,4,45.138912,-66.815203
E5B 2X2,BAYSIDE,NB,4,45.130619,-66.880994
E5B 2X5,BAYSIDE,NB,4,45.278444,-66.865717
E5B 2X6,BAYSIDE,NB,4,45.278445,-66.865717
E5B 2Y4,BAYSIDE,NB,4,45.278452,-66.865717
E5B 2Y9,BARTLETTS MILLS,NB,4,45.278457,-66.865717
E5B 3A4,CHAMCOOK,NB,4,45.278469,-66.865717
E5B 3A6,CHAMCOOK,NB,4,45.278471,-66.865717
E5B 3A9,CHAMCOOK,NB,4,45.139098,-67.074851
E5B 3B1,CHAMCOOK,NB,4,45.139026,-67.074753
E5B 3B5,CHAMCOOK,NB,4,45.278479,-66.865717
E5B 3B7,CHAMCOOK,NB,4,45.132184,-67.0691376
E5B 3B8,CHAMCOOK,NB,4,45.1321223,-67.0690395
E5B 3C6,CHAMCOOK,NB,4,45.1313016,-67.0680134
E5B 3C7,CHAMCOOK,NB,4,45.137971,-67.037452
E5B 3E7,CHAMCOOK,NB,4,45.1126288,-67.0801849
E5B 3K1,BOCABEC,NB,4,45.278486,-66.865717
E5B 3K3,BOCABEC,NB,4,45.1832849,-66.974531
E5B 3K4,BOCABEC,NB,4,45.183049,-66.973394
E5B 3K8,BOCABEC,NB,4,45.1982,-67.004635
E5B 3L1,BOCABEC,NB,4,45.1982,-67.004635
E5B 3L8,BOCABEC,NB,4,45.178098,-66.988842
E5B 3M5,BOCABEC,NB,4,45.178101,-66.988842
E5B 3P1,BOCABEC,NB,4,45.178113,-66.988842
E5B 3S5,BOCABEC,NB,4,45.1680202,-67.008934
E5B 3S6,BOCABEC,NB,4,45.095343,-66.847228
E5B 3T7,ST ANDREWS,NB,4,45.049117,-66.877807
E5B 3V1,BAYSIDE,NB,4,45.049119,-66.877807
E5B 3W3,CHAMCOOK,NB,4,45.095382,-66.847228
E5B 3X2,ST ANDREWS,NB,4,45.076424,-67.040838
E5B 3X8,ST ANDREWS,NB,4,45.171137,-67.073168
E5B 3Y1,BOCABEC,NB,4,45.093615,-66.845503
E5C 0B5,UTOPIA,NB,4,45.270498,-66.786446
E5C 0B9,BETHEL,NB,4,45.270498,-66.786446
E5C 0C6,UTOPIA,NB,4,45.2582011,-66.8223685
E5C 1B7,CANAL,NB,4,45.1589791,-66.8376633
E5C 1C7,BONNY RIVER,NB,4,45.13066,-66.880994
E5C 1C9,BONNY RIVER,NB,4,45.131542,-66.660162
